b'id',b'key',b'value',b'type' 
b'84568359',b'highway',b'service',b'regular'
b'84568359',b'name',b'Greens Walk',b'regular'
b'84568359',b'service',b'parking_aisle',b'regular'
b'84568359',b'source',b'eThekwini Metro',b'regular'
b'84568359',b'surface',b'paved',b'regular'
b'84568368',b'highway',b'residential',b'regular'
b'84568368',b'name',b'Erskine Terrace',b'regular'
b'84568368',b'oneway',b'yes',b'regular'
b'84568368',b'source',b'eThekwini Metro',b'regular'
b'84568377',b'highway',b'residential',b'regular'
b'84568377',b'name',b'Dr Pixley Kaseme Street',b'regular'
b'84568377',b'old_name',b'West Street',b'regular'
b'84568377',b'oneway',b'yes',b'regular'
b'84568377',b'source',b'eThekwini Metro',b'regular'
b'84568385',b'highway',b'residential',b'regular'
b'84568385',b'name',b'Erskine Terrace',b'regular'
b'84568385',b'oneway',b'yes',b'regular'
b'84568385',b'source',b'eThekwini Metro',b'regular'
b'84568391',b'highway',b'residential',b'regular'
b'84568391',b'name',b'O R Tambo Parade',b'regular'
b'84568391',b'oneway',b'yes',b'regular'
b'84568391',b'source',b'eThekwini Metro',b'regular'
b'84568401',b'highway',b'residential',b'regular'
b'84568401',b'junction',b'roundabout',b'regular'
b'84568401',b'name',b'Erskine Terrace',b'regular'
b'84568409',b'highway',b'residential',b'regular'
b'84568409',b'junction',b'roundabout',b'regular'
b'84568409',b'name',b'Erskine Terrace',b'regular'
b'84568416',b'highway',b'residential',b'regular'
b'84568416',b'junction',b'roundabout',b'regular'
b'84568416',b'name',b'O R Tambo Parade',b'regular'
b'84568422',b'highway',b'service',b'regular'
b'84568422',b'oneway',b'yes',b'regular'
b'84568422',b'service',b'parking_aisle',b'regular'
b'84568422',b'surface',b'paved',b'regular'
b'84568430',b'highway',b'residential',b'regular'
b'84568430',b'name',b'O R Tambo Parade',b'regular'
b'84568430',b'oneway',b'yes',b'regular'
b'84568430',b'source',b'eThekwini Metro',b'regular'
b'84568452',b'highway',b'service',b'regular'
b'84568452',b'oneway',b'yes',b'regular'
b'84568452',b'service',b'parking_aisle',b'regular'
b'84568452',b'surface',b'paved',b'regular'
b'84568459',b'area',b'yes',b'regular'
b'84568459',b'name',b'South Beach Walk',b'regular'
b'84568475',b'highway',b'residential',b'regular'
b'84568475',b'name',b'Erskine Terrace',b'regular'
b'84568475',b'oneway',b'yes',b'regular'
b'84568475',b'source',b'eThekwini Metro',b'regular'
b'84568483',b'highway',b'residential',b'regular'
b'84568483',b'name',b'Erskine Terrace',b'regular'
b'84568483',b'oneway',b'yes',b'regular'
b'84568483',b'source',b'eThekwini Metro',b'regular'
b'85636656',b'highway',b'service',b'regular'
b'85636656',b'oneway',b'yes',b'regular'
b'85636657',b'highway',b'service',b'regular'
b'85636657',b'oneway',b'yes',b'regular'
b'91375670',b'highway',b'unclassified',b'regular'
b'91375673',b'highway',b'pedestrian',b'regular'
b'91375674',b'highway',b'service',b'regular'
b'91375674',b'oneway',b'yes',b'regular'
b'91375674',b'service',b'driveway',b'regular'
b'91375675',b'highway',b'service',b'regular'
b'91375675',b'name',b'Southampton Street',b'regular'
b'91375675',b'service',b'driveway',b'regular'
b'91375675',b'source',b'eThekwini Metro',b'regular'
b'91375678',b'highway',b'service',b'regular'
b'91375678',b'oneway',b'yes',b'regular'
b'91375678',b'service',b'driveway',b'regular'
b'91375679',b'highway',b'unclassified',b'regular'
b'91375682',b'highway',b'unclassified',b'regular'
b'91375682',b'name',b'King Shaka Avenue',b'regular'
b'91375682',b'oneway',b'yes',b'regular'
b'91375689',b'highway',b'unclassified',b'regular'
b'91375689',b'name',b'King Shaka Avenue',b'regular'
b'91375689',b'oneway',b'yes',b'regular'
b'91375691',b'highway',b'service',b'regular'
b'91375691',b'oneway',b'yes',b'regular'
b'91375691',b'service',b'driveway',b'regular'
b'91375692',b'highway',b'service',b'regular'
b'91375692',b'oneway',b'yes',b'regular'
b'91375692',b'service',b'driveway',b'regular'
b'91375693',b'highway',b'pedestrian',b'regular'
b'91375695',b'highway',b'pedestrian',b'regular'
b'91375696',b'highway',b'service',b'regular'
b'91375696',b'oneway',b'yes',b'regular'
b'91375696',b'service',b'driveway',b'regular'
b'91375699',b'area',b'yes',b'regular'
b'91375699',b'highway',b'pedestrian',b'regular'
b'91375699',b'name',b'South Beach Walk',b'regular'
b'93059089',b'highway',b'service',b'regular'
b'93059089',b'oneway',b'yes',b'regular'
b'93059089',b'service',b'parking_aisle',b'regular'
b'93059091',b'highway',b'service',b'regular'
b'93059091',b'junction',b'roundabout',b'regular'
b'93059091',b'oneway',b'yes',b'regular'
b'93059091',b'service',b'parking_aisle',b'regular'
b'93059095',b'street',b'King Shaka Avenue',b'addr'
b'93059095',b'building',b'yes',b'regular'
b'93059095',b'landuse',b'retail',b'regular'
b'93059096',b'highway',b'service',b'regular'
b'93059096',b'name',b'Southampton Street',b'regular'
b'93059096',b'oneway',b'yes',b'regular'
b'93059096',b'service',b'parking_aisle',b'regular'
b'93059096',b'source',b'eThekwini Metro',b'regular'
b'93059097',b'amenity',b'parking',b'regular'
b'93059097',b'name',b'Ushaka Marine World',b'regular'
b'93059097',b'source',b'Bing',b'regular'
b'93059100',b'building',b'yes',b'regular'
b'93059100',b'name',b'Upper deck',b'regular'
b'93328002',b'highway',b'unclassified',b'regular'
b'93328002',b'name',b'Esselmont Avenue',b'regular'
b'93328002',b'source',b'eThekwini Metro',b'regular'
b'93328004',b'highway',b'unclassified',b'regular'
b'93328004',b'name',b'Avondale Road',b'regular'
b'93328004',b'source',b'eThekwini Metro',b'regular'
b'93328006',b'highway',b'unclassified',b'regular'
b'93328006',b'name',b'Esselmont Avenue',b'regular'
b'93328006',b'source',b'eThekwini Metro',b'regular'
b'93328007',b'highway',b'unclassified',b'regular'
b'93328007',b'name',b'Haden Road',b'regular'
b'93328007',b'source',b'eThekwini Metro',b'regular'
b'93328011',b'highway',b'unclassified',b'regular'
b'93328011',b'name',b'Avondale Road',b'regular'
b'93328011',b'oneway',b'yes',b'regular'
b'93328011',b'source',b'eThekwini Metro',b'regular'
b'93328013',b'highway',b'unclassified',b'regular'
b'93328013',b'name',b'Esselmont Lane',b'regular'
b'93328013',b'source',b'eThekwini Metro',b'regular'
b'93328015',b'highway',b'unclassified',b'regular'
b'93328015',b'name',b'Esselmont Lane',b'regular'
b'93328015',b'source',b'eThekwini Metro',b'regular'
b'93328017',b'highway',b'unclassified',b'regular'
b'93328017',b'name',b'Haden Road',b'regular'
b'93328017',b'source',b'eThekwini Metro',b'regular'
b'93328018',b'highway',b'unclassified',b'regular'
b'93328018',b'name',b'Gladys Mazibuko Road',b'regular'
b'93328018',b'source',b'eThekwini Metro',b'regular'
b'93331441',b'highway',b'service',b'regular'
b'93331441',b'service',b'parking_aisle',b'regular'
b'93331444',b'highway',b'service',b'regular'
b'93331444',b'service',b'parking_aisle',b'regular'
b'93331445',b'highway',b'service',b'regular'
b'93331445',b'service',b'parking_aisle',b'regular'
b'93331448',b'highway',b'service',b'regular'
b'93331448',b'service',b'parking_aisle',b'regular'
b'93331451',b'highway',b'service',b'regular'
b'93331451',b'service',b'parking_aisle',b'regular'
b'93331452',b'highway',b'pedestrian',b'regular'
b'93331456',b'highway',b'service',b'regular'
b'93331456',b'service',b'parking_aisle',b'regular'
b'93331457',b'name',b'Dolphin stadium',b'regular'
b'93331457',b'natural',b'water',b'regular'
b'93331460',b'highway',b'service',b'regular'
b'93331460',b'service',b'parking_aisle',b'regular'
b'93331461',b'highway',b'service',b'regular'
b'93331461',b'service',b'parking_aisle',b'regular'
b'93331466',b'highway',b'pedestrian',b'regular'
b'93331467',b'name',b'Shark dive',b'regular'
b'93331467',b'natural',b'water',b'regular'
b'93331468',b'bridge',b'yes',b'regular'
b'93331468',b'highway',b'pedestrian',b'regular'
b'93331468',b'layer',b'1',b'regular'
b'93336266',b'highway',b'unclassified',b'regular'
b'93336266',b'name',b'Lilian Ngoyi Road',b'regular'
b'93336266',b'oneway',b'yes',b'regular'
b'93336266',b'source',b'eThekwini Metro',b'regular'
b'93336267',b'highway',b'secondary',b'regular'
b'93336267',b'name',b'Florida Road',b'regular'
b'93336267',b'source',b'eThekwini Metro',b'regular'
b'93336269',b'highway',b'unclassified',b'regular'
b'93336269',b'name',b'Connaught Circle',b'regular'
b'93336269',b'oneway',b'yes',b'regular'
b'93336269',b'source',b'eThekwini Metro',b'regular'
b'93336270',b'highway',b'unclassified',b'regular'
b'93336270',b'name',b'Montpelier Place',b'regular'
b'93336270',b'source',b'eThekwini Metro',b'regular'
b'93336271',b'highway',b'unclassified',b'regular'
b'93336271',b'name',b'Gladys Manzi Road',b'regular'
b'93336271',b'oneway',b'yes',b'regular'
b'93336271',b'source',b'eThekwini Metro',b'regular'
b'93336272',b'highway',b'unclassified',b'regular'
b'93336272',b'name',b'Lillian Ngoyi On-ramp',b'regular'
b'93336272',b'oneway',b'yes',b'regular'
b'93336272',b'source',b'eThekwini Metro',b'regular'
b'93336273',b'highway',b'unclassified',b'regular'
b'93336273',b'name',b'Second Avenue',b'regular'
b'93336273',b'source',b'eThekwini Metro',b'regular'
b'93336274',b'highway',b'unclassified',b'regular'
b'93336274',b'name',b'Connaught Circle',b'regular'
b'93336274',b'oneway',b'yes',b'regular'
b'93336274',b'source',b'eThekwini Metro',b'regular'
b'93336275',b'highway',b'unclassified',b'regular'
b'93336275',b'name',b'Lilian Ngoyi Road',b'regular'
b'93336275',b'oneway',b'yes',b'regular'
b'93336275',b'source',b'eThekwini Metro',b'regular'
b'93336276',b'highway',b'unclassified',b'regular'
b'93336276',b'name',b'Lilian Ngoyi Road',b'regular'
b'93336276',b'oneway',b'yes',b'regular'
b'93336276',b'source',b'eThekwini Metro',b'regular'
b'93336279',b'highway',b'unclassified',b'regular'
b'93336279',b'name',b'Connaught Circle',b'regular'
b'93336279',b'oneway',b'yes',b'regular'
b'93336279',b'source',b'eThekwini Metro',b'regular'
b'93336280',b'highway',b'unclassified',b'regular'
b'93336280',b'name',b'Connaught Circle',b'regular'
b'93336280',b'oneway',b'yes',b'regular'
b'93336280',b'source',b'eThekwini Metro',b'regular'
b'93336282',b'highway',b'unclassified',b'regular'
b'93336282',b'name',b'First Avenue',b'regular'
b'93336282',b'oneway',b'yes',b'regular'
b'93336282',b'source',b'eThekwini Metro',b'regular'
b'93336283',b'highway',b'unclassified',b'regular'
b'93336283',b'name',b'Florida Off-ramp',b'regular'
b'93336283',b'oneway',b'yes',b'regular'
b'93336283',b'source',b'eThekwini Metro',b'regular'
b'93336285',b'highway',b'unclassified',b'regular'
b'93336285',b'name',b'First Avenue',b'regular'
b'93336285',b'oneway',b'yes',b'regular'
b'93336285',b'source',b'eThekwini Metro',b'regular'
b'93336287',b'highway',b'unclassified',b'regular'
b'93336287',b'name',b'Lillian Ngoyi On-ramp',b'regular'
b'93336287',b'oneway',b'yes',b'regular'
b'93336287',b'source',b'eThekwini Metro',b'regular'
b'93336288',b'highway',b'unclassified',b'regular'
b'93336288',b'name',b'Connaught Circle',b'regular'
b'93336288',b'oneway',b'yes',b'regular'
b'93336288',b'source',b'eThekwini Metro',b'regular'
b'93336290',b'highway',b'unclassified',b'regular'
b'93336290',b'name',b'Connaught Circle',b'regular'
b'93336290',b'oneway',b'yes',b'regular'
b'93336290',b'source',b'eThekwini Metro',b'regular'
b'93336291',b'highway',b'unclassified',b'regular'
b'93336291',b'name',b'Florida Road',b'regular'
b'93336291',b'oneway',b'yes',b'regular'
b'93336291',b'source',b'eThekwini Metro',b'regular'
b'93336303',b'highway',b'unclassified',b'regular'
b'93336303',b'name',b'Fourth Avenue',b'regular'
b'93336303',b'source',b'eThekwini Metro',b'regular'
b'93336306',b'highway',b'unclassified',b'regular'
b'93336306',b'name',b'Connaught Circle',b'regular'
b'93336306',b'oneway',b'yes',b'regular'
b'93336306',b'source',b'eThekwini Metro',b'regular'
b'93336311',b'highway',b'unclassified',b'regular'
b'93336311',b'name',b'Mitchell Cresent',b'regular'
b'93336311',b'oneway',b'yes',b'regular'
b'93336311',b'source',b'eThekwini Metro',b'regular'
b'93336314',b'highway',b'unclassified',b'regular'
b'93336314',b'name',b'Clarence Road',b'regular'
b'93336314',b'oneway',b'yes',b'regular'
b'93336314',b'source',b'eThekwini Metro',b'regular'
b'93336321',b'highway',b'unclassified',b'regular'
b'93336321',b'name',b'Mathews Meyiwa Road',b'regular'
b'93336324',b'highway',b'unclassified',b'regular'
b'93336324',b'name',b'Montpelier Place',b'regular'
b'93336324',b'source',b'eThekwini Metro',b'regular'
b'93338058',b'highway',b'service',b'regular'
b'93338059',b'highway',b'unclassified',b'regular'
b'93338059',b'name',b'Avondale Road',b'regular'
b'93338059',b'oneway',b'yes',b'regular'
b'93338059',b'source',b'eThekwini Metro',b'regular'
b'93338060',b'highway',b'service',b'regular'
b'93338061',b'highway',b'unclassified',b'regular'
b'93338061',b'name',b'Esselmont Lane',b'regular'
b'93338061',b'source',b'eThekwini Metro',b'regular'
b'93338062',b'highway',b'unclassified',b'regular'
b'93338062',b'name',b'Avondale Road',b'regular'
b'93338062',b'source',b'eThekwini Metro',b'regular'
b'93338063',b'highway',b'unclassified',b'regular'
b'93338063',b'name',b'John Zikhali Road',b'regular'
b'93338063',b'oneway',b'yes',b'regular'
b'93338063',b'source',b'eThekwini Metro',b'regular'
b'93338064',b'highway',b'unclassified',b'regular'
b'93338064',b'name',b'Esselmont Lane',b'regular'
b'93338064',b'source',b'eThekwini Metro',b'regular'
b'93338065',b'highway',b'service',b'regular'
b'93338066',b'highway',b'service',b'regular'
b'93338067',b'highway',b'service',b'regular'
b'93338068',b'highway',b'service',b'regular'
b'93338068',b'surface',b'paved',b'regular'
b'93338069',b'highway',b'service',b'regular'
b'93338070',b'highway',b'unclassified',b'regular'
b'93338070',b'name',b'Avondale Road',b'regular'
b'93338070',b'oneway',b'yes',b'regular'
b'93338070',b'source',b'eThekwini Metro',b'regular'
b'93338071',b'highway',b'service',b'regular'
b'93338072',b'highway',b'service',b'regular'
b'93338073',b'highway',b'unclassified',b'regular'
b'93338073',b'name',b'Esselmont Lane',b'regular'
b'93338073',b'source',b'eThekwini Metro',b'regular'
b'93338075',b'highway',b'unclassified',b'regular'
b'93338075',b'name',b'Avondale Road',b'regular'
b'93338075',b'oneway',b'yes',b'regular'
b'93338075',b'source',b'eThekwini Metro',b'regular'
b'93338076',b'highway',b'service',b'regular'
b'93338078',b'highway',b'unclassified',b'regular'
b'93338078',b'name',b'Milner Road',b'regular'
b'93338078',b'oneway',b'yes',b'regular'
b'93338079',b'highway',b'unclassified',b'regular'
b'93338079',b'name',b'Esselmont Lane',b'regular'
b'93338079',b'source',b'eThekwini Metro',b'regular'
b'93338082',b'highway',b'unclassified',b'regular'
b'93338082',b'name',b'Milner Road',b'regular'
b'93338082',b'oneway',b'yes',b'regular'
b'93338082',b'source',b'eThekwini Metro',b'regular'
b'93338083',b'highway',b'service',b'regular'
b'93338084',b'highway',b'service',b'regular'
b'93338086',b'highway',b'unclassified',b'regular'
b'93338086',b'name',b'John Zikhali Road',b'regular'
b'93338086',b'source',b'eThekwini Metro',b'regular'
b'93338087',b'highway',b'unclassified',b'regular'
b'93338087',b'name',b'John Zikhali Road',b'regular'
b'93338087',b'source',b'eThekwini Metro',b'regular'
b'94486403',b'highway',b'trunk_link',b'regular'
b'94486403',b'oneway',b'yes',b'regular'
b'94486404',b'highway',b'trunk',b'regular'
b'94486404',b'name',b'M41',b'regular'
b'94486404',b'oneway',b'yes',b'regular'
b'94486404',b'ref',b'M41',b'regular'
b'94486404',b'source',b'eThekwini Metro',b'regular'
b'94486405',b'highway',b'trunk',b'regular'
b'94486405',b'name',b'M41',b'regular'
b'94486405',b'oneway',b'yes',b'regular'
b'94486405',b'ref',b'M41',b'regular'
b'94486405',b'source',b'eThekwini Metro',b'regular'
b'94486406',b'highway',b'trunk_link',b'regular'
b'94486406',b'oneway',b'yes',b'regular'
b'94486407',b'highway',b'trunk_link',b'regular'
b'94486407',b'oneway',b'yes',b'regular'
b'94486408',b'bridge',b'yes',b'regular'
b'94486408',b'highway',b'trunk',b'regular'
b'94486408',b'layer',b'1',b'regular'
b'94486408',b'name',b'M41',b'regular'
b'94486408',b'oneway',b'yes',b'regular'
b'94486408',b'ref',b'M41',b'regular'
b'94486408',b'source',b'eThekwini Metro',b'regular'
b'94486409',b'highway',b'trunk_link',b'regular'
b'94486409',b'oneway',b'yes',b'regular'
b'94486411',b'highway',b'trunk_link',b'regular'
b'94486411',b'oneway',b'yes',b'regular'
b'94486412',b'bridge',b'yes',b'regular'
b'94486412',b'highway',b'trunk',b'regular'
b'94486412',b'layer',b'1',b'regular'
b'94486412',b'name',b'M41',b'regular'
b'94486412',b'oneway',b'yes',b'regular'
b'94486412',b'ref',b'M41',b'regular'
b'94486412',b'source',b'eThekwini Metro',b'regular'
b'94486413',b'highway',b'trunk_link',b'regular'
b'94486413',b'name',b'M41 S Off-ramp',b'regular'
b'94486413',b'oneway',b'yes',b'regular'
b'94486413',b'source',b'eThekwini Metro',b'regular'
b'94507941',b'bridge',b'yes',b'regular'
b'94507941',b'gauge',b'1067',b'regular'
b'94507941',b'layer',b'1',b'regular'
b'94507941',b'railway',b'rail',b'regular'
b'94507941',b'service',b'yard',b'regular'
b'94507941',b'source',b'eThekwini_GIS',b'regular'
b'94507942',b'gauge',b'1067',b'regular'
b'94507942',b'railway',b'rail',b'regular'
b'94507942',b'service',b'yard',b'regular'
b'94507942',b'source',b'eThekwini_GIS',b'regular'
b'94507943',b'bridge',b'yes',b'regular'
b'94507943',b'gauge',b'1067',b'regular'
b'94507943',b'layer',b'1',b'regular'
b'94507943',b'railway',b'rail',b'regular'
b'94507943',b'service',b'yard',b'regular'
b'94507943',b'source',b'eThekwini_GIS',b'regular'
b'94507944',b'bridge',b'yes',b'regular'
b'94507944',b'gauge',b'1067',b'regular'
b'94507944',b'layer',b'1',b'regular'
b'94507944',b'railway',b'rail',b'regular'
b'94507944',b'service',b'yard',b'regular'
b'94507944',b'source',b'eThekwini_GIS',b'regular'
b'94507945',b'gauge',b'1067',b'regular'
b'94507945',b'railway',b'rail',b'regular'
b'94507945',b'service',b'yard',b'regular'
b'94507945',b'source',b'eThekwini_GIS',b'regular'
b'94507946',b'gauge',b'1067',b'regular'
b'94507946',b'railway',b'rail',b'regular'
b'94507946',b'service',b'yard',b'regular'
b'94507946',b'source',b'eThekwini_GIS',b'regular'
b'94507947',b'bridge',b'yes',b'regular'
b'94507947',b'gauge',b'1067',b'regular'
b'94507947',b'layer',b'1',b'regular'
b'94507947',b'railway',b'rail',b'regular'
b'94507947',b'service',b'yard',b'regular'
b'94507947',b'source',b'eThekwini_GIS',b'regular'
b'95172230',b'highway',b'tertiary',b'regular'
b'95172230',b'source',b'bing',b'regular'
b'95172230',b'surface',b'paved',b'regular'
b'95172234',b'highway',b'tertiary',b'regular'
b'95172234',b'source',b'bing',b'regular'
b'95172234',b'surface',b'paved',b'regular'
b'104082500',b'building',b'yes',b'regular'
b'104082501',b'building',b'yes',b'regular'
b'104082502',b'building',b'yes',b'regular'
b'104909917',b'highway',b'steps',b'regular'
b'104909918',b'highway',b'unclassified',b'regular'
b'104909918',b'name',b'Waterhouse Road',b'regular'
b'104909918',b'source',b'eThekwini Metro',b'regular'
b'104909931',b'amenity',b'swimming_pool',b'regular'
b'104909931',b'sport',b'swimming',b'regular'
b'104911691',b'highway',b'residential',b'regular'
b'104911691',b'name',b'Ashley Drive',b'regular'
b'105588307',b'highway',b'unclassified',b'regular'
b'105588307',b'name',b'M L Sultan Road',b'regular'
b'105588307',b'oneway',b'yes',b'regular'
b'105588307',b'source',b'eThekwini Metro',b'regular'
b'105588308',b'highway',b'unclassified',b'regular'
b'105588308',b'name',b'Gladys Manzi Road',b'regular'
b'105588308',b'oneway',b'yes',b'regular'
b'105588308',b'source',b'eThekwini Metro',b'regular'
b'105588309',b'highway',b'unclassified',b'regular'
b'105588309',b'name',b'Gladys Manzi Road',b'regular'
b'105588309',b'oneway',b'yes',b'regular'
b'105588309',b'source',b'eThekwini Metro',b'regular'
b'105588310',b'highway',b'unclassified',b'regular'
b'105588310',b'name',b'Gladys Manzi Road',b'regular'
b'105588310',b'oneway',b'yes',b'regular'
b'105588310',b'source',b'eThekwini Metro',b'regular'
b'105588312',b'highway',b'unclassified',b'regular'
b'105588312',b'name',b'M L Sultan Road',b'regular'
b'105588312',b'oneway',b'yes',b'regular'
b'105588312',b'source',b'eThekwini Metro',b'regular'
b'105650401',b'highway',b'footway',b'regular'
b'105650402',b'highway',b'footway',b'regular'
b'105650403',b'bridge',b'yes',b'regular'
b'105650403',b'highway',b'footway',b'regular'
b'105650403',b'layer',b'1',b'regular'
b'105650405',b'highway',b'footway',b'regular'
b'107400972',b'highway',b'unclassified',b'regular'
b'107400972',b'name',b'Riverhorse Place',b'regular'
b'107400973',b'highway',b'unclassified',b'regular'
b'107400973',b'name',b'Riverhorse Road',b'regular'
b'107400973',b'oneway',b'yes',b'regular'
b'107400973',b'source',b'eThekwini Metro',b'regular'
b'107400975',b'highway',b'unclassified',b'regular'
b'107400975',b'name',b'Riverhorse Road',b'regular'
b'107429202',b'access',b'yes',b'regular'
b'107429202',b'bicycle',b'yes',b'regular'
b'107429202',b'cycleway',b'no',b'regular'
b'107429202',b'foot',b'yes',b'regular'
b'107429202',b'highway',b'unclassified',b'regular'
b'107429202',b'horse',b'no',b'regular'
b'107429202',b'maxspeed',b'60',b'regular'
b'107429202',b'motor_vehicle',b'yes',b'regular'
b'107429202',b'name',b'Parsons Road',b'regular'
b'107429202',b'source',b'eThekwini Metro',b'regular'
b'107429202',b'surface',b'paved',b'regular'
b'108064107',b'highway',b'unclassified',b'regular'
b'108064107',b'name',b'West Riding Row',b'regular'
b'108064107',b'oneway',b'no',b'regular'
b'108064107',b'source',b'eThekwini Metro',b'regular'
b'108064107',b'surface',b'paved',b'regular'
b'108064108',b'highway',b'service',b'regular'
b'108064108',b'oneway',b'yes',b'regular'
b'108064108',b'surface',b'paved',b'regular'
b'108064109',b'highway',b'unclassified',b'regular'
b'108064109',b'name',b'Lincoln Terrace',b'regular'
b'108064109',b'source',b'eThekwini Metro',b'regular'
b'108064110',b'highway',b'unclassified',b'regular'
b'108064110',b'name',b'Latina Place',b'regular'
b'108064110',b'source',b'eThekwini Metro',b'regular'
b'108064111',b'city',b'westville',b'addr'
b'108064111',b'building',b'yes',b'regular'
b'108064111',b'name',b'Westwood Mall',b'regular'
b'108064111',b'shop',b'mall',b'regular'
b'108064112',b'highway',b'unclassified',b'regular'
b'108064113',b'highway',b'unclassified',b'regular'
b'108064113',b'name',b'Lincoln Terrace',b'regular'
b'108064113',b'source',b'eThekwini Metro',b'regular'
b'111542079',b'highway',b'residential',b'regular'
b'111542079',b'name',b'Boscombe Place',b'regular'
b'111542079',b'oneway',b'yes',b'regular'
b'111542079',b'source',b'eThekwini Metro',b'regular'
b'111542080',b'highway',b'unclassified',b'regular'
b'111542080',b'name',b'K E Masinga Road',b'regular'
b'111542080',b'oneway',b'yes',b'regular'
b'111542080',b'source',b'eThekwini Metro',b'regular'
b'111542081',b'highway',b'residential',b'regular'
b'111542081',b'oneway',b'yes',b'regular'
b'111542082',b'highway',b'residential',b'regular'
b'111542082',b'oneway',b'yes',b'regular'
b'111542083',b'highway',b'residential',b'regular'
b'111542083',b'oneway',b'yes',b'regular'
b'111542084',b'highway',b'secondary',b'regular'
b'111542084',b'name',b'K E Masinga Road',b'regular'
b'111542084',b'oneway',b'yes',b'regular'
b'111542084',b'source',b'eThekwini Metro',b'regular'
b'111542593',b'highway',b'service',b'regular'
b'116941453',b'highway',b'residential',b'regular'
b'116941454',b'highway',b'residential',b'regular'
b'116941454',b'junction',b'roundabout',b'regular'
b'116941455',b'highway',b'residential',b'regular'
b'116941456',b'highway',b'residential',b'regular'
b'116941457',b'highway',b'residential',b'regular'
b'116941458',b'highway',b'residential',b'regular'
b'116941459',b'highway',b'residential',b'regular'
b'122022613',b'name',b'Link Hills Shopping Centre',b'regular'
b'122022613',b'shop',b'mall',b'regular'
b'122022614',b'highway',b'service',b'regular'
b'122022614',b'name',b'400094 Street',b'regular'
b'122022614',b'source',b'eThekwini Metro',b'regular'
b'122022616',b'highway',b'service',b'regular'
b'122022616',b'name',b'400095 Street',b'regular'
b'122022616',b'source',b'eThekwini Metro',b'regular'
b'123852425',b'building',b'yes',b'regular'
b'123852426',b'building',b'yes',b'regular'
b'123852430',b'building',b'yes',b'regular'
b'123852789',b'building',b'yes',b'regular'
b'123852790',b'building',b'yes',b'regular'
b'123852791',b'building',b'yes',b'regular'
b'123852792',b'building',b'yes',b'regular'
b'123852793',b'building',b'yes',b'regular'
b'123852794',b'building',b'yes',b'regular'
b'123852795',b'building',b'yes',b'regular'
b'123852796',b'building',b'yes',b'regular'
b'123852797',b'building',b'yes',b'regular'
b'123852798',b'building',b'yes',b'regular'
b'123852799',b'building',b'yes',b'regular'
b'123852800',b'building',b'yes',b'regular'
b'123852801',b'building',b'yes',b'regular'
b'123852802',b'building',b'yes',b'regular'
b'123852803',b'building',b'yes',b'regular'
b'123852804',b'building',b'yes',b'regular'
b'123852805',b'building',b'yes',b'regular'
b'123852806',b'building',b'yes',b'regular'
b'123852807',b'building',b'yes',b'regular'
b'123852808',b'building',b'yes',b'regular'
b'123852811',b'building',b'yes',b'regular'
b'123852812',b'building',b'yes',b'regular'
b'123874890',b'building',b'yes',b'regular'
b'123874892',b'building',b'yes',b'regular'
b'123874893',b'building',b'yes',b'regular'
b'123874894',b'building',b'yes',b'regular'
b'123874895',b'building',b'yes',b'regular'
b'123874896',b'building',b'yes',b'regular'
b'123874897',b'building',b'yes',b'regular'
b'123874898',b'building',b'yes',b'regular'
b'123874900',b'building',b'yes',b'regular'
b'123874901',b'building',b'yes',b'regular'
b'123874902',b'building',b'yes',b'regular'
b'123874903',b'building',b'yes',b'regular'
b'123874905',b'building',b'yes',b'regular'
b'123874907',b'building',b'yes',b'regular'
b'123874908',b'building',b'yes',b'regular'
b'123874910',b'building',b'yes',b'regular'
b'123874911',b'building',b'yes',b'regular'
b'123874913',b'building',b'yes',b'regular'
b'123874914',b'building',b'yes',b'regular'
b'123874915',b'building',b'yes',b'regular'
b'123874917',b'building',b'yes',b'regular'
b'123874918',b'building',b'yes',b'regular'
b'123874919',b'building',b'yes',b'regular'
b'123874920',b'building',b'yes',b'regular'
b'123874921',b'building',b'yes',b'regular'
b'123874923',b'building',b'yes',b'regular'
b'123874926',b'building',b'yes',b'regular'
b'123874927',b'building',b'yes',b'regular'
b'123874928',b'building',b'yes',b'regular'
b'123874929',b'building',b'yes',b'regular'
b'123874930',b'building',b'yes',b'regular'
b'123874931',b'building',b'yes',b'regular'
b'123874932',b'building',b'yes',b'regular'
b'123874933',b'building',b'yes',b'regular'
b'123874934',b'building',b'yes',b'regular'
b'123874935',b'building',b'yes',b'regular'
b'123874936',b'building',b'yes',b'regular'
b'123874937',b'building',b'yes',b'regular'
b'123874938',b'building',b'yes',b'regular'
b'123874939',b'building',b'yes',b'regular'
b'123874940',b'building',b'yes',b'regular'
b'123874941',b'building',b'yes',b'regular'
b'123874942',b'building',b'yes',b'regular'
b'123874943',b'building',b'yes',b'regular'
b'123874944',b'building',b'yes',b'regular'
b'123874967',b'building',b'yes',b'regular'
b'123874968',b'building',b'yes',b'regular'
b'123874969',b'building',b'yes',b'regular'
b'123874970',b'building',b'yes',b'regular'
b'123874971',b'building',b'yes',b'regular'
b'123874972',b'building',b'yes',b'regular'
b'123874973',b'building',b'yes',b'regular'
b'123874974',b'building',b'yes',b'regular'
b'123874975',b'building',b'yes',b'regular'
b'123874976',b'building',b'yes',b'regular'
b'123874977',b'building',b'yes',b'regular'
